1.000000,0.039669,0.036630,0.165667,0.197717,0.003626,0.003029,0.197952,0.133818,0.287286,0.098981,0.024998,0.185829,0.286699,0.230776,0.020450
0.039669,1.000000,0.004630,0.317644,0.061065,0.088107,0.609302,0.470309,0.346840,0.129304,0.028771,0.231692,0.157899,0.086423,0.003124,0.156649
0.036630,0.004630,1.000000,0.050780,0.254024,0.169442,0.067356,0.001487,0.009374,0.055317,0.042658,0.318362,0.171364,0.029165,0.107274,0.266601
0.165667,0.317644,0.050780,1.000000,0.382845,0.040817,0.141370,0.057440,0.174582,0.237834,0.078788,0.000445,0.181523,0.046879,0.068711,0.076654
0.197717,0.061065,0.254024,0.382845,1.000000,0.210349,0.037139,0.050409,0.003187,0.522156,0.016918,0.005085,0.165554,0.013427,0.015572,0.056178
0.003626,0.088107,0.169442,0.040817,0.210349,1.000000,0.000130,0.173265,0.017253,0.329364,0.178610,0.091197,0.002082,0.120189,0.080295,0.013946
0.003029,0.609302,0.067356,0.141370,0.037139,0.000130,1.000000,0.202508,0.339648,0.187094,0.041562,0.147878,0.006519,0.031822,0.000155,0.175313
0.197952,0.470309,0.001487,0.057440,0.050409,0.173265,0.202508,1.000000,0.105714,0.006310,0.365468,0.101159,0.002359,0.146938,0.240109,0.005830
0.133818,0.346840,0.009374,0.174582,0.003187,0.017253,0.339648,0.105714,1.000000,0.129434,0.128418,0.048292,0.087105,0.060950,0.260269,0.049605
0.287286,0.129304,0.055317,0.237834,0.522156,0.329364,0.187094,0.006310,0.129434,1.000000,0.040949,0.033449,0.304921,0.011972,0.125891,0.200470
0.098981,0.028771,0.042658,0.078788,0.016918,0.178610,0.041562,0.365468,0.128418,0.040949,1.000000,0.001823,0.095756,0.612625,0.060375,0.100993
0.024998,0.231692,0.318362,0.000445,0.005085,0.091197,0.147878,0.101159,0.048292,0.033449,0.001823,1.000000,0.053909,0.017093,0.067215,0.719177
0.185829,0.157899,0.171364,0.181523,0.165554,0.002082,0.006519,0.002359,0.087105,0.304921,0.095756,0.053909,1.000000,0.133508,0.058193,0.155331
0.286699,0.086423,0.029165,0.046879,0.013427,0.120189,0.031822,0.146938,0.060950,0.011972,0.612625,0.017093,0.133508,1.000000,0.010502,0.103171
0.230776,0.003124,0.107274,0.068711,0.015572,0.080295,0.000155,0.240109,0.260269,0.125891,0.060375,0.067215,0.058193,0.010502,1.000000,0.193197
0.020450,0.156649,0.266601,0.076654,0.056178,0.013946,0.175313,0.005830,0.049605,0.200470,0.100993,0.719177,0.155331,0.103171,0.193197,1.000000
